date,sym,oi,nc_long,nc_short,c_long,c_short
2026-07-28,NQ,319776,67927,77841,168756,176800
2026-08-04,NQ,334748,65457,100463,178588,154512
2026-08-11,NQ,302340,66813,109718,163259,138328
2026-08-18,NQ,318247,79203,91270,165418,171395
2026-08-25,NQ,322190,83872,72745,162015,193773
2010-01-05,NQ_MINI,309733,127705,73863,150145,218219
2010-01-12,NQ_MINI,307193,108968,89294,164355,196721
2010-01-19,NQ_MINI,340412,139046,90375,167268,229620
2010-01-26,NQ_MINI,361261,114778,83932,214093,253368
2010-02-02,NQ_MINI,410873,119493,98673,254370,282126
2010-02-09,NQ_MINI,386282,102773,87656,254802,267013
2010-02-16,NQ_MINI,397418,119555,101710,256036,267278
2010-02-23,NQ_MINI,413304,143045,103800,249430,285705
2010-03-02,NQ_MINI,404426,152227,88493,226418,292936
2010-03-09,NQ_MINI,411761,168202,119445,219299,272136
2010-03-16,NQ_MINI,416112,146540,98334,219619,281184
2010-03-23,NQ_MINI,287475,137664,80335,111216,180658
2010-03-30,NQ_MINI,292716,137240,82236,127569,193061
2010-04-06,NQ_MINI,300667,144052,88049,131874,194279
2010-04-13,NQ_MINI,308541,138824,86543,144016,201785
2010-04-20,NQ_MINI,328384,134188,99415,159939,211295
2010-04-27,NQ_MINI,372309,130842,110415,196114,238492
2010-05-04,NQ_MINI,373149,121264,107564,203823,246381
2010-05-11,NQ_MINI,348508,100978,87199,161951,240807
2010-05-18,NQ_MINI,344011,85472,88410,177386,236388
2010-05-25,NQ_MINI,350891,79292,80495,194467,251608
2010-06-01,NQ_MINI,347424,60660,89216,209726,235565
2010-06-08,NQ_MINI,368180,57240,82777,232893,268489
2010-06-15,NQ_MINI,458495,63958,83471,310308,352071
2010-06-22,NQ_MINI,289227,66142,54515,200094,215170
2010-06-29,NQ_MINI,298025,45867,58402,227258,216240
2010-07-06,NQ_MINI,305231,49121,77598,233515,205760
2010-07-13,NQ_MINI,316016,61925,90737,230660,191249
2010-07-20,NQ_MINI,315026,65093,55207,226581,224268
2010-07-27,NQ_MINI,323932,64953,63293,235316,232399
2010-08-03,NQ_MINI,347797,91319,60949,231853,265251
2010-08-10,NQ_MINI,362373,103823,61128,234962,277251
2010-08-17,NQ_MINI,347043,82612,63430,243831,254379
2010-08-24,NQ_MINI,352705,60170,83204,271527,235714
2010-08-31,NQ_MINI,357315,44167,100534,295939,224240
2010-09-07,NQ_MINI,349561,46724,94896,283141,220999
2010-09-14,NQ_MINI,472288,70397,100036,368772,329125
2010-09-21,NQ_MINI,346065,84096,68032,226028,258382
2010-09-28,NQ_MINI,412807,152977,77477,217293,315077
2010-10-05,NQ_MINI,459878,180145,89058,233754,353635
2010-10-12,NQ_MINI,443019,143545,83090,255924,338668
2010-10-19,NQ_MINI,432080,129895,78032,254190,333777
2010-10-26,NQ_MINI,453896,155314,83196,255711,351753
2010-11-02,NQ_MINI,442944,154128,90363,245096,333675
2010-11-09,NQ_MINI,435008,132947,92807,267791,323165
2010-11-16,NQ_MINI,465344,152874,103429,273330,324840
2010-11-23,NQ_MINI,413327,113894,90193,268994,303723
2010-11-30,NQ_MINI,402007,107867,78986,266719,288178
2010-12-07,NQ_MINI,412606,113404,80572,268314,303145
2010-12-14,NQ_MINI,520747,119449,88792,352989,383765
2010-12-21,NQ_MINI,333555,124509,37197,182038,280500
2010-12-28,NQ_MINI,323261,110803,37095,185758,273793
2011-01-04,NQ_MINI,358757,123879,46629,201202,298881
2011-01-11,NQ_MINI,354431,117670,53601,206388,280577
2011-01-18,NQ_MINI,375996,131621,61822,211205,293415
2011-01-25,NQ_MINI,383350,141392,62895,207439,302923
2011-02-01,NQ_MINI,366300,137221,53814,192186,293900
2011-02-08,NQ_MINI,350582,103014,57452,207894,270974
2011-02-15,NQ_MINI,354378,105630,46250,211640,287687
2011-02-22,NQ_MINI,373325,127638,49976,221465,305627
2011-03-01,NQ_MINI,360389,99147,39409,218401,299940
2011-03-08,NQ_MINI,363766,117786,41240,205508,300943
2011-03-15,NQ_MINI,428273,98072,46469,292366,352507
2011-03-22,NQ_MINI,274824,63237,53378,183389,196732
2011-03-29,NQ_MINI,314742,94538,57320,191051,238276
2011-04-05,NQ_MINI,360997,123997,78036,204362,266800
2011-04-12,NQ_MINI,336108,104244,70379,200107,248978
2011-04-19,NQ_MINI,315826,83853,44723,203426,249851
2011-04-26,NQ_MINI,365429,124361,60874,209859,282082
2011-05-03,NQ_MINI,412576,160597,70168,218761,325220
2011-05-10,NQ_MINI,399383,145379,67902,222133,315416
2011-05-17,NQ_MINI,362823,113464,41376,218674,302183
2011-05-24,NQ_MINI,344740,100939,36561,215392,288104
2011-05-31,NQ_MINI,351232,99829,31001,218687,294834
2011-06-07,NQ_MINI,340737,87266,38134,217698,266405
2011-06-14,NQ_MINI,401154,75932,50448,264027,309069
2011-06-21,NQ_MINI,270658,38028,55008,204228,209600
2011-06-28,NQ_MINI,267870,35149,45367,203770,200339
2011-07-05,NQ_MINI,292653,66369,47548,192570,222822
2011-07-12,NQ_MINI,356267,116186,44139,205379,297551
2011-07-19,NQ_MINI,363827,119318,51031,218418,298715
2011-07-26,NQ_MINI,364339,114894,41604,222218,304209
2011-08-02,NQ_MINI,353814,98156,39145,227254,294134
2011-08-09,NQ_MINI,329768,70995,17502,233223,286100
2011-08-16,NQ_MINI,342998,31658,40162,268164,276018
2011-08-23,NQ_MINI,360396,36711,32315,281657,304016
2011-08-30,NQ_MINI,372851,33773,37193,297646,308438
2011-09-06,NQ_MINI,392734,40244,30932,305543,338909
2011-09-13,NQ_MINI,473798,43997,34057,377600,412357
2011-09-20,NQ_MINI,309930,52168,26939,227132,260017
2011-09-27,NQ_MINI,316586,49733,35732,245738,237971
2011-10-04,NQ_MINI,322866,40475,42593,255520,226890
2011-10-11,NQ_MINI,299005,40878,27825,238575,223827
2011-10-18,NQ_MINI,324594,62854,25550,236013,248024
2011-10-25,NQ_MINI,337429,79729,29381,234248,254910
2011-11-01,NQ_MINI,339730,78704,25121,234162,250555
2011-11-08,NQ_MINI,346543,74858,30516,243563,242272
2011-11-15,NQ_MINI,346653,74524,26848,242310,248780
2011-11-22,NQ_MINI,320368,51867,38243,242282,205305
2011-11-29,NQ_MINI,295643,37958,25606,237885,192761
2011-12-06,NQ_MINI,321602,47248,25771,250523,220831
2011-12-13,NQ_MINI,412713,64402,31306,320790,290417
2011-12-20,NQ_MINI,255825,44937,22324,182176,218798
2011-12-27,NQ_MINI,255983,39099,24310,183407,213772
2012-01-03,NQ_MINI,264654,47813,20796,181328,227591
2012-01-10,NQ_MINI,298290,66992,22610,195267,261472
2012-01-17,NQ_MINI,328260,76778,26974,210861,286166
2012-01-24,NQ_MINI,375509,113541,33983,215946,327327
2012-01-31,NQ_MINI,382193,127264,18742,225767,344867
2012-02-07,NQ_MINI,385405,139213,18981,214818,345540
2012-02-14,NQ_MINI,437643,154182,26099,246605,384987
2012-02-21,NQ_MINI,462415,141522,28850,289875,410002
2012-02-28,NQ_MINI,481256,152427,28815,296548,427731
2012-03-06,NQ_MINI,480559,156430,36030,289593,419162
2012-03-13,NQ_MINI,587569,172792,34005,370966,508709
2012-03-20,NQ_MINI,441701,133373,42994,278237,366192
2012-03-27,NQ_MINI,435674,125370,43189,275548,350994
2012-04-03,NQ_MINI,447118,133144,40015,282757,365978
2012-04-10,NQ_MINI,449201,149774,47057,266203,359886
2012-04-17,NQ_MINI,440192,150633,35140,260537,372311
2012-04-24,NQ_MINI,416133,141163,35608,244265,352583
2012-05-01,NQ_MINI,409777,127375,35765,251432,342290
2012-05-08,NQ_MINI,417971,96057,54388,281600,323741
2012-05-15,NQ_MINI,405222,116108,48124,259284,332717
2012-05-22,NQ_MINI,395117,95902,48736,264796,311426
2012-05-29,NQ_MINI,379569,81840,51573,268151,301378
2012-06-05,NQ_MINI,382912,84112,60371,273423,299164
2012-06-12,NQ_MINI,462707,75864,57214,336217,359725
2012-06-19,NQ_MINI,329850,77895,24326,223719,290994
2012-06-26,NQ_MINI,339283,85589,26971,228595,296883
2012-07-03,NQ_MINI,353795,87963,24211,236174,315149
2012-07-10,NQ_MINI,348944,73890,26724,244843,305663
2012-07-17,NQ_MINI,339460,63824,21590,245185,304254
2012-07-24,NQ_MINI,352606,83348,25114,240196,307312
2012-07-31,NQ_MINI,368502,100263,21915,240015,331797
2012-08-07,NQ_MINI,392754,124980,23140,237345,350047
2012-08-14,NQ_MINI,409963,133654,27121,243481,362475
2012-08-21,NQ_MINI,439683,152410,28135,253014,383982
2012-08-28,NQ_MINI,460255,165728,23515,261852,401463
2012-09-04,NQ_MINI,460702,170991,25006,255636,398232
2012-09-11,NQ_MINI,464897,162880,18527,260071,406078
2012-09-18,NQ_MINI,597830,152443,18547,397878,528064
2012-09-25,NQ_MINI,410237,142560,19137,228393,375371
2012-10-02,NQ_MINI,412593,132359,27586,241293,365049
2012-10-09,NQ_MINI,398792,122025,39319,239944,339446
2012-10-16,NQ_MINI,389596,105572,33563,250057,337689
2012-10-23,NQ_MINI,370909,86733,37345,247259,315123
2012-10-30,NQ_MINI,371266,83911,35853,252231,318596
2012-11-06,NQ_MINI,360969,73667,34627,257331,309977
2012-11-13,NQ_MINI,362170,64889,41990,268897,302730
2012-11-20,NQ_MINI,400482,47387,56345,320406,321395
2012-11-27,NQ_MINI,399627,53866,56289,308548,320682
2012-12-04,NQ_MINI,388338,63324,45197,286824,325248
2012-12-11,NQ_MINI,402918,84552,45803,281878,339893
2012-12-18,NQ_MINI,469488,78870,42145,359847,415980
2012-12-24,NQ_MINI,294127,71716,33438,188574,247896
2012-12-31,NQ_MINI,281304,65252,40901,183510,225507
2013-01-08,NQ_MINI,300637,80664,34051,190072,251516
2013-01-15,NQ_MINI,309462,75221,34103,201092,258959
2013-01-22,NQ_MINI,315830,80524,32375,203173,264434
2013-01-29,NQ_MINI,330228,87982,31078,210646,279046
2013-02-05,NQ_MINI,335692,94146,29409,213765,280875
2013-02-12,NQ_MINI,334566,86017,28672,218444,284074
2013-02-19,NQ_MINI,348464,95850,27416,222870,295362
2013-02-26,NQ_MINI,331754,81739,35018,219345,271503
2013-03-05,NQ_MINI,354078,110884,33062,209427,297439
2013-03-12,NQ_MINI,456616,120469,33054,300323,395209
2013-03-19,NQ_MINI,340205,118539,22066,193192,302463
2013-03-26,NQ_MINI,348334,116076,19865,203231,309666
2013-04-02,NQ_MINI,377618,137470,20951,211832,337790
2013-04-09,NQ_MINI,351702,105618,19252,214145,305796
2013-04-16,NQ_MINI,368562,125045,16822,214183,327945
2013-04-23,NQ_MINI,353662,105104,23217,217113,310045
2013-04-30,NQ_MINI,390625,145140,14638,212478,346315
2013-05-07,NQ_MINI,409077,151646,19358,221355,357897
2013-05-14,NQ_MINI,413475,150101,18635,228448,362890
2013-05-21,NQ_MINI,418325,142338,13598,238328,370957
2013-05-28,NQ_MINI,436070,160081,11211,241260,396338
2013-06-04,NQ_MINI,430036,146232,9019,247787,387581
2013-06-11,NQ_MINI,389245,106808,10243,247589,347423
2013-06-18,NQ_MINI,457197,117095,15008,293539,406753
2013-06-25,NQ_MINI,300143,80641,27396,189467,254953
2013-07-02,NQ_MINI,307520,81187,27046,201461,265593
2013-07-09,NQ_MINI,320019,89605,22313,200239,282036
2013-07-16,NQ_MINI,366666,111802,22829,222228,324920
2013-07-23,NQ_MINI,396217,139512,21616,223720,353388
2013-07-30,NQ_MINI,398917,139266,19215,227888,354240
2013-08-06,NQ_MINI,405851,142849,18257,231308,360691
2013-08-13,NQ_MINI,419004,145940,19682,239885,375819
2013-08-20,NQ_MINI,387693,124979,22756,229376,342211
2013-08-27,NQ_MINI,368216,114124,32155,225893,310719
2013-09-03,NQ_MINI,350631,114020,30694,206868,295885
2013-09-10,NQ_MINI,359909,115174,23322,211494,308071
2013-09-17,NQ_MINI,463690,133546,20240,294300,411848
2013-09-24,NQ_MINI,391382,131404,12698,228255,361445
2013-10-01,NQ_MINI,401871,146937,10607,223327,369457
2013-10-08,NQ_MINI,378129,123326,18918,221899,341529
2013-10-15,NQ_MINI,369896,117034,12684,221186,340850
2013-10-22,NQ_MINI,367286,124832,13799,211964,329733
2013-10-29,NQ_MINI,394689,143705,15989,220832,356250
2013-11-05,NQ_MINI,420610,153979,14683,235139,382505
2013-11-12,NQ_MINI,397285,139338,18218,227556,358502
2013-11-19,NQ_MINI,397534,127296,13522,238820,359131
2013-11-26,NQ_MINI,411044,142865,17065,238117,366221
2013-12-03,NQ_MINI,429079,150621,20377,247579,381353
2013-12-10,NQ_MINI,423461,133511,15020,257369,374215
2013-12-17,NQ_MINI,517013,140520,14046,336328,471549
2013-12-24,NQ_MINI,413523,115162,15269,268289,380875
2013-12-31,NQ_MINI,419637,114983,14685,275123,386998
2014-01-07,NQ_MINI,432342,122668,28847,277126,387554
2014-01-14,NQ_MINI,431180,126207,36982,272006,374911
2014-01-21,NQ_MINI,423596,118283,23321,268338,380163
2014-01-28,NQ_MINI,428422,124226,30303,260489,382894
2014-02-04,NQ_MINI,397238,102201,23164,249133,356841
2014-02-11,NQ_MINI,405971,96543,32699,268994,353179
2014-02-18,NQ_MINI,436373,122031,35296,271933,378078
2014-02-25,NQ_MINI,460568,144620,30625,275220,408327
2014-03-04,NQ_MINI,475074,142504,29264,292424,425266
2014-03-11,NQ_MINI,467493,121261,29473,302161,414830
2014-03-18,NQ_MINI,545159,132116,33443,361844,484709
2014-03-25,NQ_MINI,378710,103259,31925,238237,327244
2014-04-01,NQ_MINI,366668,105002,30936,219720,316871
2014-04-08,NQ_MINI,371802,82072,40533,231571,311371
2014-04-15,NQ_MINI,350529,68813,34485,228751,292774
2014-04-22,NQ_MINI,328921,62676,37443,209270,263912
2014-04-29,NQ_MINI,348922,75558,38443,210956,283398
2014-05-06,NQ_MINI,347676,78222,38334,204293,281230
2014-05-13,NQ_MINI,361384,83153,51137,204578,283668
2014-05-20,NQ_MINI,353944,72581,49901,206084,273872
2014-05-27,NQ_MINI,350156,93374,50282,204352,266321
2014-06-03,NQ_MINI,368538,99231,49563,206978,285961
2014-06-10,NQ_MINI,364774,92273,38763,217663,292153
2014-06-17,NQ_MINI,479145,101860,35326,326772,409318
2014-06-24,NQ_MINI,342676,86351,33212,219883,276097
2014-07-01,NQ_MINI,358922,95445,46000,226380,278512
2014-07-08,NQ_MINI,360969,89107,44213,231255,286962
2014-07-15,NQ_MINI,358224,91910,40017,230114,286280
2014-07-22,NQ_MINI,362936,99950,36330,228007,294712
2014-07-29,NQ_MINI,373435,102299,37703,236091,303537
2014-08-05,NQ_MINI,361091,101487,37987,221463,293679
2014-08-12,NQ_MINI,344332,88352,38116,219725,276575
2014-08-19,NQ_MINI,358871,86890,39105,225173,286391
2014-08-26,NQ_MINI,360386,96276,43420,215441,281878
2014-09-02,NQ_MINI,367413,99792,45677,218360,287047
2014-09-09,NQ_MINI,365790,98729,43857,219267,287574
2014-09-16,NQ_MINI,507516,114875,58721,337746,416248
2014-09-23,NQ_MINI,377838,106526,42986,236671,303529
2014-09-30,NQ_MINI,378107,111491,41910,227897,306596
2014-10-07,NQ_MINI,375071,112285,43598,229995,306617
2014-10-14,NQ_MINI,365555,103377,44218,227876,298741
2014-10-21,NQ_MINI,322938,76593,36769,202502,255170
2014-10-28,NQ_MINI,327867,77429,29409,201493,267207
2014-11-04,NQ_MINI,340285,86300,37538,209406,277200
2014-11-11,NQ_MINI,347041,97564,29070,213943,290850
2014-11-18,NQ_MINI,365218,102154,33003,225484,298470
2014-11-25,NQ_MINI,369453,97413,34246,232975,290950
2014-12-02,NQ_MINI,381828,105445,38429,238402,305045
2014-12-09,NQ_MINI,384883,105852,33438,240443,308773
2014-12-16,NQ_MINI,447764,109756,45364,321976,385434
2014-12-23,NQ_MINI,340204,78445,36769,219926,281443
2014-12-30,NQ_MINI,334697,80136,38689,211375,273961
2015-01-06,NQ_MINI,336023,88197,39822,208406,273233
2015-01-13,NQ_MINI,316911,81619,43871,192197,248810
2015-01-20,NQ_MINI,305680,73733,45207,183536,238136
2015-01-27,NQ_MINI,301513,66891,47232,187054,233797
2015-02-03,NQ_MINI,301683,60530,40376,190957,235721
2015-02-10,NQ_MINI,314616,72762,42614,190134,247756
2015-02-17,NQ_MINI,330495,91059,40990,187828,262733
2015-02-24,NQ_MINI,343761,97451,43010,196110,272345
2015-03-03,NQ_MINI,350139,106187,44676,202562,279868
2015-03-10,NQ_MINI,349658,109644,40243,199279,282160
2015-03-17,NQ_MINI,404598,85980,28488,278786,350651
2015-03-24,NQ_MINI,334803,85860,25012,212424,287588
2015-03-31,NQ_MINI,319836,74728,22427,206061,269893
2015-04-07,NQ_MINI,319792,77853,18577,202966,274339
2015-04-14,NQ_MINI,330619,88017,19929,209076,285904
2015-04-21,NQ_MINI,333550,93871,23715,204004,285326
2015-04-28,NQ_MINI,365930,123210,34829,204270,299892
2015-05-05,NQ_MINI,341880,95069,28196,205852,270202
2015-05-12,NQ_MINI,309386,78760,32495,197249,250833
2015-05-19,NQ_MINI,318845,85068,29895,196795,261659
2015-05-26,NQ_MINI,316571,83869,34640,196442,251343
2015-06-02,NQ_MINI,330764,97731,29416,196446,269309
2015-06-09,NQ_MINI,319357,87392,39693,195749,248427
2015-06-16,NQ_MINI,390932,86362,33765,257852,311443
2015-06-23,NQ_MINI,346623,100974,26273,209911,296229
2015-06-30,NQ_MINI,310974,70490,39551,208681,248869
2015-07-07,NQ_MINI,296093,64612,35694,198321,236100
2015-07-14,NQ_MINI,303999,82189,27300,188942,249946
2015-07-21,NQ_MINI,344873,117989,32352,192348,284180
2015-07-28,NQ_MINI,361523,120837,30671,204502,308522
2015-08-04,NQ_MINI,353171,110329,31350,206676,297528
2015-08-11,NQ_MINI,344511,91715,29915,211046,283421
2015-08-18,NQ_MINI,350713,104748,30870,208811,292240
2015-08-25,NQ_MINI,316080,63573,52144,220907,235637
2015-09-01,NQ_MINI,295040,47843,53952,218388,212662
2015-09-08,NQ_MINI,296107,45625,51408,222932,212939
2015-09-15,NQ_MINI,323515,52397,53013,242663,238988
2015-09-22,NQ_MINI,266500,65564,56528,177911,184040
2015-09-29,NQ_MINI,260494,55517,53473,179719,182315
2015-10-06,NQ_MINI,260686,58422,48887,180708,184141
2015-10-13,NQ_MINI,268193,61261,49503,182804,193219
2015-10-20,NQ_MINI,288365,75984,45934,186391,217200
2015-10-27,NQ_MINI,324354,90320,33503,204256,261151
2015-11-03,NQ_MINI,341687,99922,29781,209274,281190
2015-11-10,NQ_MINI,364914,113965,32401,214652,305353
2015-11-17,NQ_MINI,349775,97627,28760,216521,294130
2015-11-24,NQ_MINI,337248,90987,35767,208073,271509
2015-12-01,NQ_MINI,346572,94829,38068,212548,277547
2015-12-08,NQ_MINI,337224,95557,41559,205519,268197
2015-12-15,NQ_MINI,385220,97699,36182,258383,329823
2015-12-22,NQ_MINI,307993,83964,36075,191458,251473
2015-12-29,NQ_MINI,316070,95688,34769,190010,260698
2016-01-05,NQ_MINI,302181,84112,48147,186758,228757
2016-01-12,NQ_MINI,300742,86034,52804,183574,224423
2016-01-19,NQ_MINI,277245,72483,43405,176535,210781
2016-01-26,NQ_MINI,268896,71053,40762,172854,203603
2016-02-02,NQ_MINI,271070,71633,49891,175542,193383
2016-02-09,NQ_MINI,285308,66451,56828,189273,198412
2016-02-16,NQ_MINI,269592,59459,59828,183744,175861
2016-02-23,NQ_MINI,260667,58158,55286,178068,171588
2016-03-01,NQ_MINI,258086,63249,49350,166232,175418
2016-03-08,NQ_MINI,262306,65439,58658,169402,172024
2016-03-15,NQ_MINI,277389,51489,55891,195268,187803
2016-03-22,NQ_MINI,211397,58942,50979,125694,131392
2016-03-29,NQ_MINI,220059,72618,51488,118626,142180
2016-04-05,NQ_MINI,216778,71187,41895,117497,149045
2016-04-12,NQ_MINI,224476,76011,37896,120185,163287
2016-04-19,NQ_MINI,235390,88646,38156,119362,173219
2016-04-26,NQ_MINI,226799,78289,41475,118648,161434
2016-05-03,NQ_MINI,240748,72516,63186,140850,151278
2016-05-10,NQ_MINI,233057,55174,64496,149786,139292
2016-05-17,NQ_MINI,223775,45800,53400,153006,139196
2016-05-24,NQ_MINI,221353,71541,41335,120630,148129
2016-05-31,NQ_MINI,231894,97214,42249,107752,160209
2016-06-07,NQ_MINI,243822,99186,36464,115795,181726
2016-06-14,NQ_MINI,287606,119124,35930,133456,218806
2016-06-21,NQ_MINI,218337,105037,28446,87681,167486
2016-06-28,NQ_MINI,206056,81753,34946,103824,145018
2016-07-05,NQ_MINI,200097,79104,34475,100207,139225
2016-07-12,NQ_MINI,229036,103571,31277,98940,171812
2016-07-19,NQ_MINI,252162,123980,27687,100013,201526
2016-07-26,NQ_MINI,273914,146658,26373,99362,223930
2016-08-02,NQ_MINI,284511,160616,28937,95073,229428
2016-08-09,NQ_MINI,289203,160607,28962,97885,234616
2016-08-16,NQ_MINI,296690,163469,35523,98995,230645
2016-08-23,NQ_MINI,297330,162198,34069,102671,234812
2016-08-30,NQ_MINI,305439,180718,33678,93687,243965
2016-09-06,NQ_MINI,309012,179413,35685,99057,243645
2016-09-13,NQ_MINI,321461,134075,37909,154655,255056
2016-09-20,NQ_MINI,274840,148171,29457,97320,217983
2016-09-27,NQ_MINI,297206,166964,30472,97038,236923
2016-10-04,NQ_MINI,295870,165881,28492,97907,237312
2016-10-11,NQ_MINI,297468,158626,29327,93227,235164
2016-10-18,NQ_MINI,304774,184445,27325,88998,249548
2016-10-25,NQ_MINI,316293,191604,28942,91977,256628
2016-11-01,NQ_MINI,316487,161406,29703,124554,256374
2016-11-08,NQ_MINI,299111,127947,26346,138493,243061
2016-11-15,NQ_MINI,255504,109255,37843,114468,189407
2016-11-22,NQ_MINI,250586,118448,34185,101100,188715
2016-11-29,NQ_MINI,255284,124957,35685,97751,192026
2016-12-06,NQ_MINI,254185,100842,48114,115430,166830
2016-12-13,NQ_MINI,299000,113933,36813,146796,236140
2016-12-20,NQ_MINI,221956,114350,39411,75508,158638
2016-12-27,NQ_MINI,224401,115836,32316,75962,169052
2017-01-03,NQ_MINI,229623,118850,45171,77330,159193
2017-01-10,NQ_MINI,222116,115744,34036,75518,159327
2017-01-17,NQ_MINI,225374,122611,33606,71305,163162
2017-01-24,NQ_MINI,223472,117233,29551,73841,160445
2017-01-31,NQ_MINI,237584,130504,30807,75742,178528
2017-02-07,NQ_MINI,231695,122715,30298,77449,169450
2017-02-14,NQ_MINI,228852,120230,30549,76437,162778
2017-02-21,NQ_MINI,234577,123764,44388,77420,153346
2017-02-28,NQ_MINI,239259,128570,44783,74166,157804
2017-03-07,NQ_MINI,234280,120507,45718,75425,150327
2017-03-14,NQ_MINI,304608,120192,46076,138041,214146
2017-03-21,NQ_MINI,238636,119170,43038,80134,161421
2017-03-28,NQ_MINI,239468,127692,42397,78338,165983
2017-04-04,NQ_MINI,242137,131508,37474,75878,168916
2017-04-11,NQ_MINI,248870,135331,37583,80068,177274
2017-04-18,NQ_MINI,255345,139721,33883,81505,187124
2017-04-25,NQ_MINI,274869,153266,38743,87273,200841
2017-05-02,NQ_MINI,272977,144901,39068,90969,195170
2017-05-09,NQ_MINI,269319,135809,41322,97316,189180
2017-05-16,NQ_MINI,269961,126272,47734,104984,180173
2017-05-23,NQ_MINI,270209,118768,44685,111264,182770
2017-05-30,NQ_MINI,275501,126840,46531,108348,187670
2017-06-06,NQ_MINI,316206,146371,53879,127133,222009
2017-06-13,NQ_MINI,448235,150842,49258,250895,355711
2017-06-20,NQ_MINI,284706,124597,53655,116061,194830
2017-06-27,NQ_MINI,285882,111325,60123,132501,185753
2017-07-03,NQ_MINI,292139,103912,65333,146764,187459
2017-07-11,NQ_MINI,279925,91265,60535,152123,176929
2017-07-18,NQ_MINI,283514,103022,64261,144170,176055
2017-07-25,NQ_MINI,290215,113307,60032,140317,186890
2017-08-01,NQ_MINI,292801,113717,57930,139432,189524
2017-08-08,NQ_MINI,299774,106101,63103,153502,187485
2017-08-15,NQ_MINI,302526,108186,61024,154120,189628
2017-08-22,NQ_MINI,293728,103170,64107,149408,182422
2017-08-29,NQ_MINI,290894,106171,64008,147217,181347
2017-09-05,NQ_MINI,281453,105827,61692,138231,172784
2017-09-12,NQ_MINI,357762,109352,61770,204069,242517
2017-09-19,NQ_MINI,264612,102806,64277,124498,159357
2017-09-26,NQ_MINI,267660,98806,70533,129824,154628
2017-10-03,NQ_MINI,269830,99074,69890,133115,158596
2017-10-10,NQ_MINI,282136,108796,78740,135600,160405
2017-10-17,NQ_MINI,278487,107701,78765,133148,155172
2017-10-24,NQ_MINI,279448,108580,73153,128299,161739
2017-10-31,NQ_MINI,271964,106342,64333,122559,162172
2017-11-07,NQ_MINI,275700,94009,65267,139385,163886
2017-11-14,NQ_MINI,286304,102157,74568,140809,163890
2017-11-21,NQ_MINI,294625,93056,77371,154688,168269
2017-11-28,NQ_MINI,294553,91370,85759,157820,160769
2017-12-05,NQ_MINI,304281,100335,94231,155061,164557
2017-12-12,NQ_MINI,362049,91772,85102,215385,223341
2017-12-19,NQ_MINI,275883,88370,84329,146834,154272
2017-12-26,NQ_MINI,287695,90628,87757,152171,161880
2018-01-02,NQ_MINI,276944,98370,80510,136320,155512
2018-01-09,NQ_MINI,259301,90650,74450,125745,141416
2018-01-16,NQ_MINI,274087,98125,72721,133381,159264
2018-01-23,NQ_MINI,255968,87898,72912,125521,142795
2018-01-30,NQ_MINI,259722,93553,71182,119485,146974
2018-02-06,NQ_MINI,245714,83173,70681,119693,138035
2018-02-13,NQ_MINI,230028,68408,78824,126342,117056
2018-02-20,NQ_MINI,232293,62989,71282,135670,122119
2018-02-27,NQ_MINI,231434,59089,56257,135800,133712
2018-03-06,NQ_MINI,242052,60004,54082,142474,148087
2018-03-13,NQ_MINI,294100,69588,50452,177996,199932
2018-03-20,NQ_MINI,231638,70401,58242,119254,134216
2018-03-27,NQ_MINI,234482,74075,56503,119905,137651
2018-04-03,NQ_MINI,253749,76118,91910,137812,125897
2018-04-10,NQ_MINI,242932,72863,79527,133847,129202
2018-04-17,NQ_MINI,238235,65236,73120,137696,127432
2018-04-24,NQ_MINI,244199,57007,81714,149590,127459
2018-05-01,NQ_MINI,239248,64844,78712,139307,123196
2018-05-08,NQ_MINI,235042,61969,68582,138241,127797
2018-05-15,NQ_MINI,248298,70456,70494,142124,130170
2018-05-22,NQ_MINI,245088,62346,66056,144787,142501
2018-05-29,NQ_MINI,251285,68787,62416,147449,151195
2018-06-05,NQ_MINI,259707,71722,60608,150134,159365
2018-06-12,NQ_MINI,292508,66882,58469,184624,191332
2018-06-19,NQ_MINI,225971,76321,53531,112023,131114
2018-06-26,NQ_MINI,235491,78694,65165,115431,128253
2018-07-03,NQ_MINI,242301,90720,74568,110267,127276
2018-07-10,NQ_MINI,243295,97219,75615,107166,128301
2018-07-17,NQ_MINI,248675,105323,66127,102946,142730
2018-07-24,NQ_MINI,239453,89117,56244,105938,141012
2018-07-31,NQ_MINI,239608,93867,50643,106494,149082
2018-08-07,NQ_MINI,244972,90075,53402,117955,149486
2018-08-14,NQ_MINI,237572,85531,48062,114109,145153
2018-08-21,NQ_MINI,239836,81802,50728,117745,147358
2018-08-28,NQ_MINI,246273,89926,52510,118457,151891
2018-09-04,NQ_MINI,266283,97658,53040,128746,167617
2018-09-11,NQ_MINI,263631,87386,52691,135540,169981
2018-09-18,NQ_MINI,308395,81191,51861,184239,213323
2018-09-25,NQ_MINI,247101,86852,50561,121368,156571
2018-10-02,NQ_MINI,247207,92866,56639,116581,150944
2018-10-09,NQ_MINI,247730,76173,64860,130546,142674
2018-10-16,NQ_MINI,250718,61453,61081,150492,143971
2018-10-23,NQ_MINI,254359,70735,61453,144521,152637
2018-10-30,NQ_MINI,248265,61068,50820,149788,154020
