sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct,leg,entry_ts,exit_ts
296255,809,810,1,-1.0455264363744623,1.0,stop,10.87280357128202,0.0025,RULE:smc_B,2023-10-04 05:45:00+00:00,2023-10-04 07:00:00+00:00
296638,811,812,-1,-1.0424559070833468,1.0,stop,11.659154968194343,0.0025,RULE:smc_B,2023-10-10 12:30:00+00:00,2023-10-10 14:45:00+00:00
296800,813,814,-1,-1.0643594894639643,1.0,stop,7.69117350250508,0.0025,RULE:smc_B,2023-10-12 08:30:00+00:00,2023-10-12 11:00:00+00:00
296978,815,816,-1,-1.047919953929752,1.0,stop,10.329726124646186,0.0025,RULE:smc_B,2023-10-16 08:30:00+00:00,2023-10-16 12:30:00+00:00
297336,817,818,1,-1.044789116297423,1.0,stop,11.051792062896313,0.0025,RULE:smc_B,2023-10-20 09:00:00+00:00,2023-10-20 13:15:00+00:00
297544,819,820,-1,-1.0248644756341052,1.0,stop,19.90792033116668,0.0025,RULE:smc_B,2023-10-24 16:30:00+00:00,2023-10-24 21:00:00+00:00
298788,821,822,1,1.4919740998808146,1.0,target,14.951593991757363,0.0025,RULE:smc_B,2023-11-13 16:00:00+00:00,2023-11-14 13:30:00+00:00
298940,823,824,-1,-1.0631476359726697,1.0,stop,7.838773255331944,0.0025,RULE:smc_B,2023-11-15 09:30:00+00:00,2023-11-15 11:45:00+00:00
299561,825,826,-1,1.475738103620662,1.0,target,4.946027224079444,0.0025,RULE:smc_B,2023-11-24 13:15:00+00:00,2023-11-26 23:30:00+00:00
299660,827,828,-1,-1.042237045612424,1.0,stop,11.719569700547254,0.0025,RULE:smc_B,2023-11-27 19:45:00+00:00,2023-11-28 16:15:00+00:00
299741,829,830,-1,-1.0361282037238515,1.0,stop,13.70120706203852,0.0025,RULE:smc_B,2023-11-28 17:45:00+00:00,2023-11-29 09:15:00+00:00
300509,831,832,1,-1.0582497305258578,1.0,stop,8.49789338991468,0.0025,RULE:smc_B,2023-12-11 09:30:00+00:00,2023-12-11 11:15:00+00:00
300775,833,834,-1,-1.041921598098769,1.0,stop,11.807755964688113,0.0025,RULE:smc_B,2023-12-14 09:15:00+00:00,2023-12-14 13:30:00+00:00
300945,835,836,-1,1.471099702395109,1.0,target,4.152206376576942,0.0025,RULE:smc_B,2023-12-18 07:15:00+00:00,2023-12-18 08:15:00+00:00
301063,837,837,-1,-1.0692447629226711,1.0,stop,7.148555054665849,0.0025,RULE:smc_B,2023-12-19 14:30:00+00:00,2023-12-19 14:30:00+00:00
301170,838,839,-1,1.487133145315107,1.0,target,9.326288587167255,0.0025,RULE:smc_B,2023-12-20 19:00:00+00:00,2023-12-20 19:30:00+00:00
301399,840,841,-1,-1.119722708529628,1.0,stop,4.13455397125017,0.0025,RULE:smc_B,2023-12-26 09:30:00+00:00,2023-12-26 14:30:00+00:00
301527,842,843,-1,-1.0311136760161983,1.0,stop,15.909402660819978,0.0025,RULE:smc_B,2023-12-27 19:15:00+00:00,2023-12-27 20:45:00+00:00
302622,844,845,1,-1.01847206518756,1.0,stop,26.797220287710843,0.002,RULE:smc_C,2024-01-16 15:30:00+00:00,2024-01-16 19:00:00+00:00
348307,846,847,-1,1.388982838273365,1.0,target,0.0007206093072087,0.004,RULE:smc_C,2024-02-19 08:00:00+00:00,2024-02-19 12:45:00+00:00
305631,848,849,1,1.485370229234916,1.0,target,8.202452514625293,0.002,RULE:smc_C,2024-03-04 14:45:00+00:00,2024-03-04 19:30:00+00:00
307032,850,851,-1,-1.0692071707588051,1.0,stop,7.152438028786492,0.002,RULE:smc_C,2024-03-26 08:00:00+00:00,2024-03-26 08:45:00+00:00
308629,852,853,-1,-1.045209834703553,1.0,stop,10.948945140936305,0.002,RULE:smc_C,2024-04-22 08:45:00+00:00,2024-04-22 10:30:00+00:00
355141,854,855,-1,1.4394157158098193,1.0,target,0.0013204744608186,0.004,RULE:smc_C,2024-05-28 13:30:00+00:00,2024-05-28 19:30:00+00:00
312191,856,857,1,-1.051069619531361,1.0,stop,9.692651023100552,0.002,RULE:smc_C,2024-06-17 12:30:00+00:00,2024-06-17 14:30:00+00:00
364824,858,859,1,-1.077566662174699,1.0,stop,0.0016759777506902,0.004,RULE:smc_C,2024-10-16 10:15:00+00:00,2024-10-16 15:15:00+00:00
324114,860,861,1,-1.032447549861423,1.0,stop,15.255389146916968,0.002,RULE:smc_C,2024-12-23 12:30:00+00:00,2024-12-23 13:30:00+00:00
356745,862,863,1,-1.018746969638185,1.0,stop,12.001939745056916,0.005,RULE:smc_B,2025-02-25 08:45:00+00:00,2025-02-25 12:30:00+00:00
374462,864,865,-1,-1.0528412757268353,1.0,stop,0.0024601979837153,0.004,RULE:smc_C,2025-03-07 11:15:00+00:00,2025-03-07 13:30:00+00:00
376426,866,867,1,0.1543724685842663,1.0,time,0.0077086284291041,0.004,RULE:smc_C,2025-04-06 23:15:00+00:00,2025-04-08 23:15:00+00:00
359883,868,869,1,-1.0126273980279217,1.0,stop,17.818397701758386,0.005,RULE:smc_B,2025-04-14 12:15:00+00:00,2025-04-14 13:30:00+00:00
377140,870,871,-1,-1.0286276505141771,1.0,stop,0.0045410642391252,0.004,RULE:smc_C,2025-04-16 09:45:00+00:00,2025-04-16 20:00:00+00:00
378458,872,873,1,1.4717908508666744,1.0,target,0.002835959341485,0.004,RULE:smc_C,2025-05-06 03:15:00+00:00,2025-05-06 14:45:00+00:00
380568,874,875,-1,-1.0660017677003175,1.0,stop,0.0019696442160515,0.004,RULE:smc_C,2025-06-05 02:45:00+00:00,2025-06-05 13:30:00+00:00
381259,876,877,-1,-1.0614296025682757,1.0,stop,0.0021162435465151,0.004,RULE:smc_C,2025-06-16 07:30:00+00:00,2025-06-16 07:45:00+00:00
384120,878,879,-1,1.4595226531409733,1.0,target,0.0019764141231544,0.004,RULE:smc_C,2025-07-28 02:45:00+00:00,2025-07-28 07:15:00+00:00
366642,880,881,-1,3.0,1.0,target,10.963957698663762,0.005,RULE:smc_B,2025-07-28 09:00:00+00:00,2025-07-28 14:45:00+00:00
387115,882,883,-1,1.4460107538707765,1.0,target,0.0014817765709935,0.004,RULE:smc_C,2025-09-09 07:30:00+00:00,2025-09-09 12:45:00+00:00
369864,884,885,-1,-1.0312226150408668,1.0,stop,7.206315028558947,0.005,RULE:smc_B,2025-09-15 12:00:00+00:00,2025-09-15 13:45:00+00:00
390584,886,887,1,-1.064644082621016,1.0,stop,0.0020110115996578,0.004,RULE:smc_C,2025-10-29 09:45:00+00:00,2025-10-29 18:30:00+00:00
375186,888,889,1,-1.0100802560099953,1.0,stop,22.32086167030502,0.005,RULE:smc_B,2025-12-04 14:15:00+00:00,2025-12-08 15:00:00+00:00
393289,889,890,-1,-0.4274321585897309,1.0,time,0.0018716420464,0.004,RULE:smc_C,2025-12-08 15:00:00+00:00,2025-12-10 15:00:00+00:00
394577,891,892,-1,1.4613776098157831,1.0,target,0.002071337367222,0.004,RULE:smc_C,2025-12-26 16:00:00+00:00,2025-12-30 15:30:00+00:00
397402,893,894,-1,-1.0894539278514703,1.0,stop,0.0014532620659872,0.004,RULE:smc_C,2026-02-09 02:15:00+00:00,2026-02-09 05:30:00+00:00
381540,895,896,-1,-1.0089213687553324,1.0,stop,25.220345237481524,0.005,RULE:smc_B,2026-03-16 07:00:00+00:00,2026-03-16 14:00:00+00:00
381571,897,898,-1,-1.0058552802935674,1.0,stop,38.42685383440039,0.005,RULE:smc_B,2026-03-16 14:45:00+00:00,2026-03-17 04:30:00+00:00
400755,899,900,1,-1.062905451734626,1.0,stop,0.0020665935370518,0.004,RULE:smc_C,2026-03-30 01:30:00+00:00,2026-03-30 10:15:00+00:00
401480,901,902,-1,1.4735979540234685,1.0,target,0.0030300682027151,0.004,RULE:smc_C,2026-04-08 14:45:00+00:00,2026-04-08 20:00:00+00:00
401761,903,904,-1,-1.0665337208354864,1.0,stop,0.001953896435787,0.004,RULE:smc_C,2026-04-13 13:00:00+00:00,2026-04-13 14:15:00+00:00
402241,905,906,-1,-1.0685522523149422,1.0,stop,0.0018963636585251,0.004,RULE:smc_C,2026-04-20 13:15:00+00:00,2026-04-20 14:30:00+00:00
404318,907,908,1,-1.0915971633926878,1.0,stop,0.0014192579244269,0.004,RULE:smc_C,2026-05-20 07:30:00+00:00,2026-05-20 09:00:00+00:00
