sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
142679,142680,142683,-1,3.0,0.5,target,2.764836321661278,0.0075
143043,143044,143092,-1,0.968618178572811,0.5,time,2.0235011518038846,0.0075
143393,143394,143394,1,-1.1091222796629638,1.25,stop,2.061907070626148,0.0075
143497,143498,143532,-1,-1.0781752284995454,0.5,stop,2.8781495662813086,0.0075
144039,144040,144088,-1,1.6740648794318476,0.75,time,4.4263517448112,0.0075
144296,144297,144297,1,-1.110615077435344,0.5,stop,2.034080752973523,0.0075
144428,144429,144477,1,0.38611821108562056,0.5,time,8.805593474704438,0.0075
144556,144557,144582,1,-1.0841500165025582,0.75,stop,2.6737962670877096,0.0075
145519,145520,145524,1,-1.0629344681477746,0.5,stop,3.5751473973148222,0.0075
145581,145582,145587,-1,-1.0722240902892264,0.75,stop,3.115304036352427,0.0075
145601,145602,145608,1,3.0,0.5,target,2.9715231988993764,0.0075
147971,147972,147978,-1,3.0,0.5,target,4.165806862676618,0.0075
148347,148348,148370,-1,-1.086036943823528,0.5,stop,2.615155652918247,0.0075
148464,148465,148486,1,3.0,0.5,target,2.353126436365301,0.0075
148999,149000,149048,1,-0.225871721604175,0.5,time,6.242481307468779,0.0075
149066,149067,149080,-1,-1.1082070298147277,0.5,stop,2.079347343561267,0.0075
149163,149164,149169,1,-1.0571724502155795,0.5,stop,3.9354619078158066,0.0075
149359,149360,149360,-1,3.0,0.5,target,2.614529624199349,0.0075
149812,149813,149825,-1,-1.0424795823107136,0.5,stop,5.296662249505289,0.0075
150010,150011,150011,1,-1.1813658318112699,0.5,stop,1.240586486180291,0.0075
150189,150190,150238,-1,1.4329173465592264,0.5,time,7.4184320718325125,0.0075
150352,150353,150353,-1,-1.0679501964584435,0.75,stop,3.3112487045937087,0.0075
150655,150656,150704,1,-0.14949131725552972,0.75,time,6.6224582014187945,0.0075
150710,150711,150742,1,-1.0629578082857256,0.75,stop,3.5738219948632377,0.0075
150928,150929,150929,-1,-1.08275775016733,0.5,stop,2.718778598318295,0.0075
151294,151295,151301,1,-1.043142958000007,0.5,stop,5.215219596205543,0.0075
151381,151382,151393,1,-1.0430355372447333,0.75,stop,5.228237275635365,0.0075
152039,152040,152063,1,-1.029116606764698,1.25,stop,7.7275488115155895,0.0075
152140,152141,152172,-1,-1.059360092553867,0.5,stop,3.790425356829246,0.0075
153211,153212,153213,-1,-1.0665104578628506,0.5,stop,3.3829266438651757,0.0075
153393,153394,153396,1,-1.0675304657642868,0.5,stop,3.3318295298786325,0.0075
153673,153674,153689,-1,-1.0539830379432626,0.5,stop,4.167975878578545,0.0075
