sig_i,entry_i,exit_i,dir,R,conviction,reason,dist,risk_pct
214570,214571,214684,1,2.0,0.5,target,4.862822448503493,0.002
214981,214982,214984,1,-1.3952595478344991,0.5,stop,0.5692462110848737,0.002
215213,215214,215214,1,-1.0888091488475042,0.5,stop,2.5335227611094524,0.002
215218,215219,215284,-1,-1.0708542589787162,0.5,stop,3.1755324696500793,0.002
215303,215304,215409,1,-1.078514393891233,0.5,stop,2.8657165756333143,0.002
215388,215389,215396,-1,-1.0947026524302739,0.5,stop,2.3758574255939493,0.002
215466,215467,215479,-1,2.0,0.75,target,1.4147566224726233,0.002
216758,216759,216759,-1,-1.4241734296308368,1.0,stop,0.5304434089512142,0.002
217225,217226,217317,1,2.0,0.5,target,3.639429686089443,0.002
217411,217412,217498,1,2.0,1.25,target,5.863777391815802,0.002
218008,218009,218030,-1,2.0,0.75,target,1.8888536925824155,0.002
218031,218032,218033,-1,-1.2012215818752785,0.5,stop,1.1181703170357196,0.002
218195,218196,218225,-1,2.0,0.5,target,2.487288742355304,0.002
218771,218772,218826,-1,-1.0530299488953843,0.75,stop,4.242885476729043,0.002
219602,219603,219606,1,-1.1062032807272,1.25,stop,2.11857862072884,0.002
219968,219969,220044,-1,-1.0671932993948425,0.5,stop,3.3485481740933665,0.002
220315,220316,220326,-1,-1.0744375602485439,1.0,stop,3.022667578688015,0.002
220332,220333,220350,1,-1.0444567833865506,1.0,stop,5.061094907464167,0.002
220621,220622,220629,-1,-1.0579022031244325,0.5,stop,3.8858625036491503,0.002
221674,221675,221679,1,-1.1871519020546297,0.75,stop,1.2022319705531572,0.002
222171,222172,222280,-1,-1.0510870350014958,1.0,stop,4.404248553342768,0.002
222628,222629,222635,-1,-1.0766267791126207,0.75,stop,2.936310290025631,0.002
222811,222812,222815,-1,-1.0671859937192276,0.5,stop,3.3489122887754093,0.002
222826,222827,222995,1,2.0,0.5,target,3.637490494261783,0.002
223085,223086,223093,1,-1.0705819053518388,0.5,stop,3.1877858620891857,0.002
223641,223642,223729,1,2.0,0.75,target,2.9516851072569352,0.002
223708,223709,223729,1,2.0,0.75,target,2.258215004130534,0.002
224390,224391,224404,1,-1.0723667093827625,0.5,stop,3.109164447561625,0.002
224717,224718,224729,1,-1.0613679614139682,0.75,stop,3.6664082497727577,0.002
224882,224883,224916,-1,-1.0967373303759318,0.5,stop,2.325885975202482,0.002
226462,226463,226486,1,-1.0437031603117104,0.75,stop,5.148369097225668,0.002
226491,226492,226512,-1,2.0,0.75,target,4.390272944047638,0.002
227076,227077,227098,-1,-1.0399409477642878,0.75,stop,5.633316498340264,0.002
227338,227339,227340,1,-1.0533379785843138,0.5,stop,4.218382585388781,0.002
228818,228819,228819,-1,-1.0401944266685774,0.5,stop,5.597791003592192,0.002
228821,228822,228880,1,-1.028868871224355,0.5,stop,7.793862054782721,0.002
229046,229047,229078,-1,-1.0441094433231428,0.5,stop,5.100948528222716,0.002
229458,229459,229526,-1,2.0,0.5,target,3.9498204890678608,0.002
229647,229648,229739,1,2.0,1.25,target,6.391623682708087,0.002
229919,229920,229927,1,2.0,0.75,target,5.139951944274799,0.002
230104,230105,230115,1,-1.035085279233142,1.25,stop,6.412945968158965,0.002
231134,231135,231143,-1,-1.0313950833261716,0.5,stop,7.166727275807034,0.002
232279,232280,232295,1,2.0,0.5,target,5.322339039897088,0.002
232487,232488,232680,-1,0.40152414105120066,0.5,time,10.360522754894191,0.002
232798,232799,232848,1,-1.0304425045051302,0.5,stop,7.390981906958132,0.002
233220,233221,233413,1,0.7665476439640623,1.25,time,8.01907102370319,0.004
233289,233290,233292,1,2.0,0.5,target,1.011237709194802,0.004
234136,234137,234160,1,-1.0468714679048152,0.5,stop,4.800361713800612,0.004
234162,234163,234163,-1,-1.049645900985606,1.25,stop,4.53209621606311,0.004
234691,234692,234696,-1,2.0,0.75,target,5.536368565872635,0.004
235243,235244,235307,1,-1.077989270805235,1.0,stop,2.885012228948881,0.004
235490,235491,235492,1,2.0,0.5,target,1.9206624345010823,0.004
235537,235538,235614,1,-1.0460029809056677,0.75,stop,4.890987400605354,0.004
236054,236055,236062,1,-1.132611972452132,0.5,stop,1.6966793860269718,0.004
236126,236127,236143,1,-1.1227127888953508,0.75,stop,1.83354972228517,0.004
236229,236230,236304,1,2.0,1.0,target,4.44157017650582,0.004
236506,236507,236514,-1,-1.0900144211355807,0.75,stop,2.499599477077254,0.004
236788,236789,236878,1,2.0,0.75,target,3.6111818845738526,0.004
236966,236967,236967,1,-1.061816625155078,0.5,stop,3.639797537239474,0.004
237334,237335,237439,-1,-1.0462862043963348,0.75,stop,4.861059638273673,0.004
238469,238470,238512,1,-1.0126361415950655,0.5,stop,17.80606827702627,0.004
238972,238973,238975,1,2.0,0.75,target,3.492756225506355,0.004
239952,239953,239973,1,-1.1028085468005946,0.5,stop,2.1885339984069105,0.004
240165,240166,240217,-1,2.0,0.5,target,3.326065581354669,0.004
240681,240682,240705,-1,-1.0693799354402955,0.5,stop,3.2430125305252204,0.004
241832,241833,241847,1,-1.0306298434385541,1.25,stop,7.345777018131912,0.004
244021,244022,244036,-1,-1.0298436756071623,0.5,stop,7.539285809215471,0.004
244071,244072,244088,1,2.0,0.75,target,7.279903618128856,0.004
244816,244817,244910,-1,-1.0202020449832208,0.5,stop,11.1374863379815,0.004
245452,245453,245475,1,-1.0298086665548027,0.5,stop,7.548140390186518,0.004
245665,245666,245773,-1,-1.0257075302534997,0.5,stop,8.75229933724495,0.004
246607,246608,246664,-1,-1.0350001166623777,1.25,stop,6.428550000856603,0.004
248625,248626,248656,-1,-1.0268639091562897,0.5,stop,8.37554946641967,0.004
248787,248788,248937,-1,2.0,0.5,target,6.943516877224056,0.004
248957,248958,248978,-1,-1.0557276958594877,0.5,stop,4.037489735215786,0.004
249603,249604,249605,-1,-1.0331450748170816,0.5,stop,6.78833887814767,0.004
250681,250682,250705,-1,-1.0282344722761498,1.0,stop,7.968981952248896,0.004
250761,250762,250767,1,-1.0733931610826501,0.5,stop,3.0656807348375423,0.004
251649,251650,251699,1,-1.0269969399767704,0.5,stop,8.334277891994816,0.004
252672,252673,252707,-1,-1.0234542538712461,0.5,stop,9.593142516281432,0.004
253350,253351,253354,1,-1.026980549540815,0.5,stop,8.33934088924093,0.004
253625,253626,253627,1,-1.014860084018172,0.5,stop,15.141233368853136,0.004
253903,253904,253906,1,-1.0245658346663484,0.5,stop,9.159061886389964,0.004
254324,254325,254329,1,-1.034809585111922,1.25,stop,6.463736906845497,0.004
254413,254414,254416,-1,2.0,0.5,target,1.679945406520801,0.004
254548,254549,254552,1,-1.0393492572136702,0.5,stop,5.718024072935805,0.004
254900,254901,254942,1,-1.027882680656143,0.5,stop,8.069525408072195,0.004
255817,255818,255824,1,2.0,0.5,target,6.507121656795334,0.004
255831,255832,255904,1,2.0,0.5,target,8.182827555755921,0.004
256001,256002,256067,1,-1.0192128548387482,1.0,stop,11.710909278621784,0.002
256829,256830,256836,-1,-1.0479502589390417,0.75,stop,4.692362564422183,0.002
257015,257016,257058,1,-1.0250063266892666,0.75,stop,8.99772296810329,0.002
257062,257063,257088,-1,-1.0540931715242994,0.75,stop,4.159489888642156,0.002
257540,257541,257546,1,-1.0496216023289078,0.5,stop,4.53431548841445,0.002
257845,257846,257942,1,1.1319867079604167,0.5,time,11.63176202282807,0.002
258071,258072,258168,-1,-0.5292346379144878,1.25,time,20.873539274625045,0.002
258128,258129,258184,1,2.0,0.5,target,9.07256462380792,0.002
258488,258489,258573,-1,2.0,0.75,target,9.000555823476816,0.002
258557,258558,258573,-1,2.0,0.5,target,6.435662378285542,0.002
258837,258838,258842,1,-1.044963886907262,0.5,stop,5.004015788581,0.002
259040,259041,259044,-1,2.0,0.5,target,1.8131641380659858,0.002
259853,259854,259903,1,2.0,0.5,target,9.043125266701281,0.002
260961,260962,260998,1,2.0,0.5,target,5.108633946592818,0.002
261033,261034,261034,1,-1.0256887583245222,0.5,stop,8.758695035295887,0.002
261476,261477,261483,1,-1.0750895444128996,0.5,stop,2.996422494757553,0.002
261563,261564,261585,1,-1.066958542114353,0.5,stop,3.360288215589435,0.002
262237,262238,262291,-1,-1.0260373275320007,0.5,stop,8.641439860653009,0.002
262346,262347,262443,-1,0.04446036132443987,1.25,time,10.998561087524422,0.002
262859,262860,262862,-1,-1.0181500580207206,1.25,stop,12.39665458606487,0.002
263140,263141,263145,1,-1.03123072931169,1.0,stop,7.20444270623193,0.002
263207,263208,263216,1,-1.055430958360631,0.5,stop,4.0591035524962535,0.002
263424,263425,263503,1,2.0,0.5,target,12.0118267545231,0.002
264335,264336,264344,1,-1.0295820710140684,0.75,stop,7.605958348653303,0.002
264772,264773,264773,-1,-1.0427762404623833,0.75,stop,5.259929287095019,0.002
266711,266712,266780,1,-1.0352561402438851,0.5,stop,6.381867057581076,0.002
266816,266817,266846,-1,2.0,0.75,target,3.200398763462772,0.002
267001,267002,267072,1,-1.0471075532771807,0.5,stop,4.776304102996164,0.002
267041,267042,267053,1,-1.0784213188809657,0.5,stop,2.8691177757598325,0.002
267087,267088,267093,1,-1.030500505920554,1.25,stop,7.3769268151149845,0.002
267862,267863,267871,-1,-1.0564076912186129,0.5,stop,3.988817750542239,0.002
268254,268255,268269,1,-1.0661746567997155,0.5,stop,3.4000931909763494,0.002
269648,269649,269653,-1,-1.1063389816554665,0.5,stop,2.1158750676106592,0.002
270029,270030,270109,-1,-1.0290522655547536,0.75,stop,7.74466278975251,0.002
270548,270549,270551,1,-1.058423240296258,0.5,stop,3.8512071370735157,0.002
270897,270898,270911,-1,-1.0533299578820254,0.5,stop,4.219017020370529,0.002
271125,271126,271222,-1,-0.3084665373007759,0.75,time,9.002597248634629,0.002
271780,271781,271784,1,-1.0566956554664608,0.5,stop,3.968558051736636,0.002
272330,272331,272352,-1,-1.0530980959009841,0.5,stop,4.237440084847549,0.002
272580,272581,272581,-1,-1.0557751453018622,0.75,stop,4.034054932213621,0.002
272614,272615,272617,-1,-1.047508941595293,0.75,stop,4.735950590450557,0.002
272893,272894,272975,-1,-1.0280104719350274,0.75,stop,8.032710070784105,0.002
273028,273029,273038,-1,-1.0552520312517193,0.5,stop,4.072248474899425,0.002
273069,273070,273142,-1,2.0,1.0,target,6.160530064117211,0.002
273849,273850,273890,1,2.0,0.75,target,4.472778398740729,0.002
274237,274238,274239,1,-1.0506251848345565,0.5,stop,4.444428217599807,0.002
274305,274306,274310,1,-1.1054190773066097,0.5,stop,2.134338544298771,0.002
274891,274892,274897,1,-1.0433405455803182,0.5,stop,5.191443646756625,0.002
275916,275917,275993,-1,-1.0305252721376,0.5,stop,7.370941657314916,0.002
276437,276438,276449,1,-1.0722666508005136,0.5,stop,3.113469318247553,0.002
277377,277378,277385,1,-1.048745587625505,0.75,stop,4.615802392793057,0.002
277911,277912,277919,1,-1.039502311542045,0.75,stop,5.695869209082275,0.002
277929,277930,277975,-1,-1.0507949628209006,0.5,stop,4.42957308174914,0.002
278081,278082,278100,-1,-1.0538023433289139,0.75,stop,4.181973982515956,0.002
278279,278280,278280,1,-1.065291397499154,0.5,stop,3.4460895097677167,0.002
279020,279021,279082,-1,2.0,0.75,target,5.337675036442988,0.004
279475,279476,279483,-1,-1.039367750783604,0.5,stop,5.715337948481874,0.004
279757,279758,279843,-1,-1.041350993685206,1.0,stop,5.441223534137407,0.004
280027,280028,280032,1,2.0,0.75,target,4.325503851544909,0.004
280670,280671,280738,-1,-1.0306157654061001,0.5,stop,7.349154823190474,0.004
280949,280950,280953,-1,2.0,0.75,target,5.629094534876913,0.004
281093,281094,281139,1,-1.0402471567640248,0.5,stop,5.590457018345887,0.004
281570,281571,281583,-1,-1.0676282916667308,0.5,stop,3.3270099606936583,0.004
282216,282217,282222,1,2.0,0.75,target,2.4775202925104622,0.004
282237,282238,282338,1,-1.029573277686827,0.75,stop,7.608219906585873,0.004
282328,282329,282329,1,-1.0414968533219149,0.5,stop,5.422097869794015,0.004
282491,282492,282498,1,-1.0849507515687193,0.5,stop,2.648593400823529,0.004
283051,283052,283058,1,-1.0266387168261393,0.5,stop,8.4463527829962,0.004
283225,283226,283226,1,-1.0553542164998058,0.5,stop,4.064731003837778,0.004
283659,283660,283671,1,2.0,0.5,target,2.355379316880999,0.004
283679,283680,283688,-1,-1.0368704502791333,0.5,stop,6.102447849063765,0.004
283864,283865,283932,-1,2.0,0.75,target,5.780476952508934,0.004
284695,284696,284698,-1,-1.0792009562537805,0.75,stop,2.8408747904375105,0.004
284920,284921,284937,1,2.0,0.75,target,2.593913158125133,0.004
285326,285327,285331,1,-1.096298682707262,0.75,stop,2.336480558969697,0.004
285424,285425,285427,-1,-1.0372679391121384,0.5,stop,6.03736094241458,0.004
285539,285540,285543,1,-1.0525049201416088,0.5,stop,4.2853126791369505,0.004
285771,285772,285774,1,2.0,0.75,target,1.5119370448489917,0.004
285792,285793,285829,-1,-1.0297820943616531,1.25,stop,7.554874995279533,0.004
286329,286330,286420,-1,-1.0423216024845954,0.75,stop,5.3164338491626495,0.004
287439,287440,287444,-1,-1.0259139089678515,0.5,stop,8.682595909364409,0.004
287713,287714,287815,1,2.0,0.5,target,5.816746800681585,0.004
287986,287987,288005,1,2.0,1.0,target,6.863132485918641,0.004
288997,288998,289000,1,-1.0196948022847674,1.0,stop,11.424334032230036,0.004
289249,289250,289251,-1,-1.0482969219723473,0.5,stop,4.658681978299455,0.004
289266,289267,289290,-1,-1.0194236103237118,0.75,stop,11.58384029797162,0.004
289308,289309,289359,1,2.0,0.75,target,11.189781902330878,0.004
289808,289809,289949,-1,2.0,0.5,target,16.475516163813154,0.004
290093,290094,290098,-1,2.0,0.5,target,6.761446246594005,0.004
290099,290100,290120,-1,-1.01590095476293,0.75,stop,14.150093711633644,0.004
290348,290349,290372,-1,-1.0518967753485222,0.75,stop,4.335529490780118,0.004
290420,290421,290444,-1,2.0,0.75,target,6.019929603992296,0.004
290642,290643,290651,1,2.0,0.5,target,9.137212710269068,0.004
291007,291008,291105,1,2.0,0.5,target,8.522432938601241,0.004
291192,291193,291379,-1,-1.0181181304164764,0.5,stop,12.418499857761162,0.004
291382,291383,291388,1,-1.0219529311757067,0.75,stop,10.249200810545744,0.004
291460,291461,291649,1,2.0,1.25,target,7.794988625922542,0.004
291466,291467,291557,-1,-1.0256313331703284,1.0,stop,8.778318260104243,0.004
291749,291750,291835,1,2.0,0.75,target,8.877365488376654,0.004
292019,292020,292024,1,-1.0512329461895227,0.5,stop,4.3917052743283875,0.004
292027,292028,292059,-1,-1.024082158846228,0.5,stop,9.34301619039229,0.004
292190,292191,292203,1,-1.0650053604875853,1.0,stop,3.4612530153244734,0.004
293214,293215,293237,1,2.0,0.5,target,4.581144894762247,0.004
293677,293678,293679,-1,-1.0254535091667127,0.5,stop,8.83964558781372,0.004
294022,294023,294039,1,2.0,0.5,target,3.699999520346637,0.004
294135,294136,294147,-1,-1.0316936253071038,0.5,stop,7.099219411465583,0.004
294741,294742,294906,1,-1.0367944308543509,0.75,stop,6.115055859691438,0.004
296522,296523,296530,1,-1.0270235978610531,0.75,stop,8.32605640288125,0.004
296880,296881,296955,1,-1.042323893389698,1.25,stop,5.31614608155769,0.004
297787,297788,297793,-1,-1.0165550487817614,0.5,stop,13.591020054727323,0.004
297969,297970,298024,-1,-1.021376044165979,0.5,stop,10.525801605425613,0.004
298237,298238,298261,1,-1.0470436379052517,1.25,stop,4.782793381180909,0.004
298244,298245,298249,-1,-1.0673144311434992,1.0,stop,3.3425224900179273,0.004
298340,298341,298434,1,2.0,1.25,target,18.502992724529577,0.004
299160,299161,299165,-1,-1.0514783468054607,0.5,stop,4.3707697306247155,0.004
299429,299430,299433,-1,-1.0680319050547293,0.75,stop,3.3072717840093446,0.004
299627,299628,299675,1,-1.0230467367336773,0.75,stop,9.762770434702134,0.004
301012,301013,301040,-1,2.0,0.5,target,5.955755287384363,0.004
302385,302386,302397,1,-1.033212186844728,0.5,stop,6.774621648728498,0.004
302456,302457,302548,1,-1.0193737939376117,0.75,stop,11.613626155231259,0.004
302650,302651,302669,-1,2.0,0.75,target,7.7417895190906165,0.004
303846,303847,303847,1,-1.0284368064937779,0.5,stop,7.912280869131337,0.004
303859,303860,304052,-1,0.6199953078133468,1.25,time,18.561430796286913,0.004
304560,304561,304562,1,-1.0671103873194603,0.5,stop,3.352685165246612,0.004
306497,306498,306515,1,-1.0637365073147875,0.75,stop,3.530158922713781,0.004
306711,306712,306750,1,2.0,1.0,target,5.102601248331894,0.004
306767,306768,306772,1,-1.0400004416223796,0.5,stop,5.624937897536256,0.004
306972,306973,306976,-1,-1.0295120231277066,1.25,stop,7.62401137415327,0.004
307202,307203,307228,1,-1.0413200801245788,0.5,stop,5.445294377976552,0.004
308203,308204,308220,1,2.0,0.75,target,5.701431699699469,0.004
308343,308344,308424,1,-1.0444254008937626,0.5,stop,5.064670109291001,0.004
308397,308398,308403,1,2.0,0.5,target,2.2306742394048342,0.004
309484,309485,309494,-1,-1.05919068141072,0.5,stop,3.801274028907528,0.004
309624,309625,309717,1,2.0,0.75,target,13.370650056463319,0.004
309874,309875,309932,-1,2.0,0.75,target,6.18011250797008,0.004
310229,310230,310250,1,-1.0416170626083745,1.0,stop,5.406436348408533,0.004
310320,310321,310337,1,-1.0476033717305386,0.5,stop,4.726555952245008,0.004
310434,310435,310444,-1,-1.0312778968920022,1.0,stop,7.193578288744902,0.004
310689,310690,310718,-1,2.0,0.75,target,4.423001914893575,0.004
310885,310886,310886,1,-1.044089636226061,0.5,stop,5.103240109450326,0.004
311318,311319,311339,1,-1.0269864811018967,0.5,stop,8.337507922961322,0.004
311344,311345,311345,1,-1.052112076461477,0.75,stop,4.317617244943904,0.004
311894,311895,311914,-1,-1.0217556645220183,0.75,stop,10.342134103612125,0.004
312181,312182,312182,1,-1.105050562063567,0.5,stop,2.1418257606633233,0.004
312192,312193,312193,-1,-1.1107035171937816,0.75,stop,2.0324557494054716,0.004
312455,312456,312456,-1,-1.1981361868151066,0.75,stop,1.1355825688210643,0.004
313106,313107,313107,1,-1.1332355389062527,0.5,stop,1.6887386191924634,0.004
313228,313229,313242,1,2.0,0.5,target,6.265191379865655,0.004
315120,315121,315124,1,-1.051823474845015,0.5,stop,4.341661779199512,0.004
315324,315325,315390,1,2.0,1.0,target,10.264231026440257,0.004
315714,315715,315720,-1,-1.0380330819286248,1.25,stop,5.915902382619379,0.004
315840,315841,315841,-1,-1.0911975356418946,0.5,stop,2.467171929770302,0.004
316368,316369,316410,-1,-1.0309883595484608,0.5,stop,7.2607909317705435,0.004
316827,316828,316830,1,2.0,1.25,target,7.350658934949024,0.004
317436,317437,317520,-1,-1.0185142841334598,1.0,stop,12.152778815427155,0.004
317618,317619,317620,1,-1.0687984663288648,1.25,stop,3.2704217405716918,0.004
317667,317668,317672,-1,-1.0693904234401557,0.75,stop,3.242522366129606,0.004
317986,317987,318002,1,-1.0524900992277595,0.75,stop,4.286522664466929,0.004
318006,318007,318008,-1,-1.05679360020332,0.5,stop,3.9617139817587486,0.004
318009,318010,318010,1,-1.0538125009148676,1.25,stop,4.181184597903439,0.004
318188,318189,318208,-1,-1.0665599703725817,0.5,stop,3.3804101585446915,0.004
318401,318402,318406,1,-1.095529453622656,1.25,stop,2.3552945344863474,0.004
318779,318780,318789,1,-1.067475473064615,0.5,stop,3.334544980284136,0.004
319027,319028,319028,1,-1.1181679219792495,0.5,stop,1.9040700405937514,0.004
319111,319112,319114,1,-1.0366696865724172,0.5,stop,6.13585828053283,0.004
319316,319317,319326,-1,-1.035911716147039,0.5,stop,6.265364737197615,0.004
320513,320514,320604,-1,2.0,0.75,target,6.342774516401278,0.004
320944,320945,320974,1,2.0,0.75,target,4.672165991705015,0.004
320977,320978,320980,1,-1.0601496113123152,0.5,stop,3.7406725511764307,0.004
321450,321451,321530,1,2.0,1.0,target,5.49918568321641,0.004
322251,322252,322255,1,2.0,0.5,target,2.7993885893183688,0.004
322900,322901,322940,1,-1.082036079295141,0.5,stop,2.7426956765013983,0.004
323243,323244,323266,1,-1.075421471590523,1.0,stop,2.9832353473752846,0.004
323631,323632,323633,1,-1.0402248766780204,0.5,stop,5.593553506724675,0.004
323908,323909,323952,1,2.0,1.25,target,3.8155045265568788,0.004
323998,323999,324050,-1,-1.040667956780576,0.5,stop,5.532611368058042,0.004
324089,324090,324091,-1,-1.03171445017202,0.5,stop,7.09455780502276,0.004
324092,324093,324121,1,2.0,1.0,target,11.60258118448428,0.004
325145,325146,325150,-1,-1.1190967477788594,0.75,stop,1.8892203540074206,0.004
325153,325154,325176,1,-1.0450432625635782,0.75,stop,4.995197665407204,0.004
325289,325290,325293,1,-1.0283875314271695,0.75,stop,7.926015003353314,0.004
325654,325655,325656,-1,-1.0391085075817732,0.75,stop,5.753223886885735,0.004
326174,326175,326190,-1,2.0,0.5,target,2.9561835136507852,0.004
326918,326919,326931,1,-1.053084878495738,0.5,stop,4.238495149197206,0.004
327103,327104,327129,1,-1.043581325441349,0.5,stop,5.162761749931406,0.004
327198,327199,327297,1,2.0,0.75,target,4.766895668813731,0.004
327742,327743,327743,-1,-1.047643663700906,1.0,stop,4.722558731259596,0.004
328013,328014,328104,-1,-1.036656656559658,0.5,stop,6.138039339014085,0.004
328550,328551,328564,1,-1.0439375868721057,0.5,stop,5.120900259152677,0.004
329568,329569,329584,1,-1.0324349042492997,0.75,stop,6.936971303214705,0.004
329586,329587,329669,-1,2.0,1.25,target,13.29203220206091,0.004
329766,329767,329852,-1,2.0,0.75,target,6.299822621235762,0.004
330133,330134,330145,1,-1.0580513158558975,1.0,stop,3.8758811352086013,0.004
331243,331244,331298,1,2.0,0.5,target,6.390137503035703,0.004
331574,331575,331576,-1,-1.0400585393553932,0.5,stop,5.616779933081034,0.004
331920,331921,331922,1,-1.116738895914093,0.5,stop,1.9273781736421824,0.004
332024,332025,332026,1,-1.0483202926637365,1.25,stop,4.656428750663736,0.004
332927,332928,332943,1,-1.0483864732393626,0.5,stop,4.6500599224675625,0.004
333031,333032,333032,-1,-1.0867669252427985,0.5,stop,2.5931540085152847,0.004
333241,333242,333245,1,-1.0738079806169798,0.75,stop,3.048450833081688,0.004
333473,333474,333475,1,-1.076473813047851,0.5,stop,2.9421836185822485,0.004
333501,333502,333503,1,2.0,0.5,target,7.876249386054724,0.004
334414,334415,334416,1,-1.0730963107001135,0.5,stop,3.078130727048574,0.004
334600,334601,334698,-1,-1.042522644954802,0.5,stop,5.291298324435502,0.004
334650,334651,334674,1,-1.0735029401789613,0.5,stop,3.0611020382598326,0.004
334701,334702,334714,1,2.0,0.5,target,8.001195385724714,0.004
335064,335065,335235,1,2.0,0.5,target,11.98676757198973,0.004
335423,335424,335431,1,2.0,0.5,target,9.388649220606567,0.004
335634,335635,335637,1,-1.013394344901906,0.5,stop,16.79813396233294,0.004
336347,336348,336354,-1,-1.0196489605155925,0.75,stop,11.450987436274772,0.004
336436,336437,336452,1,-1.0263065279111085,0.5,stop,8.553010141064533,0.004
336999,337000,337192,1,0.42024264010816575,0.75,time,20.718982723311456,0.004
337172,337173,337186,1,2.0,0.75,target,6.863762514713471,0.004
337456,337457,337540,-1,-1.0172791235582488,0.5,stop,13.02149378360673,0.004
337905,337906,337908,-1,-1.0518811035829407,0.5,stop,4.336839127568055,0.004
337910,337911,337914,1,2.0,0.75,target,8.773853215858253,0.004
338169,338170,338170,-1,-1.0869392218771239,0.5,stop,2.5880148814526365,0.004
339100,339101,339183,1,-1.0203825138303755,0.75,stop,11.03887390301179,0.004
339652,339653,339656,1,2.0,0.5,target,7.875058337375776,0.004
339743,339744,339750,1,2.0,0.5,target,7.829924785719868,0.004
340198,340199,340286,-1,-1.015141998233721,1.0,stop,14.859333393583256,0.004
341274,341275,341286,1,2.0,1.25,target,5.061063758046657,0.004
341365,341366,341379,-1,2.0,0.5,target,4.0067484684714145,0.004
343220,343221,343225,1,-1.0390148966780337,0.5,stop,5.767027960030191,0.004
343411,343412,343490,1,2.0,0.5,target,15.844355976834777,0.004
344326,344327,344405,-1,-1.0134731081291304,0.5,stop,16.699932773005457,0.004
344608,344609,344692,1,-1.0169285518132625,0.75,stop,13.291154641097819,0.004
344968,344969,345011,1,-1.0328048828262777,0.75,stop,6.858735060613526,0.004
345033,345034,345035,1,-1.0369598097674653,0.75,stop,6.0876936709228175,0.004
345307,345308,345336,1,-1.036551971219782,0.5,stop,6.155618766687439,0.004
345653,345654,345662,1,2.0,0.5,target,3.677016660901245,0.004
345698,345699,345795,1,-1.0152203542645195,0.5,stop,14.782835937295658,0.004
345851,345852,345871,-1,-1.030184007428273,0.75,stop,7.454278578965386,0.004
345939,345940,345948,1,-1.0494257425512585,0.5,stop,4.552283655962583,0.004
345969,345970,346012,1,2.0,0.5,target,7.258829178963879,0.004
346144,346145,346147,-1,-1.060628222778444,0.5,stop,3.7111429246760963,0.004
346540,346541,346542,1,-1.015147684904873,0.75,stop,14.853754973971263,0.004
347135,347136,347161,-1,-1.0342543152358303,0.5,stop,6.568515483402734,0.004
347346,347347,347348,1,2.0,0.5,target,8.861552961010602,0.004
347354,347355,347446,1,-1.0118479202003432,0.5,stop,18.990674835351456,0.004
347598,347599,347620,1,-1.0342713774438461,0.75,stop,6.565245309108832,0.004
347632,347633,347782,1,-1.012192653391651,1.0,stop,18.453735439898537,0.004
347715,347716,347812,-1,2.0,0.75,target,13.22929578509229,0.004
349684,349685,349685,-1,-1.03878175510584,0.5,stop,5.801697199774935,0.004
349708,349709,349733,-1,2.0,0.5,target,25.38218645909683,0.004
350202,350203,350219,-1,2.0,1.25,target,14.110339154625763,0.004
351168,351169,351186,-1,-1.0287140301754016,0.75,stop,7.83589062996316,0.004
351461,351462,351463,-1,-1.056185943945761,0.5,stop,4.004560290330119,0.004
351474,351475,351562,-1,-1.0244998118717057,1.0,stop,9.183743988653077,0.004
351617,351618,351625,1,-1.035451385713454,0.5,stop,6.346719471519009,0.004
351699,351700,351815,-1,-1.0155433715308237,0.75,stop,14.475623873090626,0.004
353480,353481,353559,-1,-1.0196124896927392,0.75,stop,11.472281363809088,0.004
354019,354020,354049,-1,-1.0309234553720252,0.75,stop,7.276030356020783,0.004
355671,355672,355736,1,2.0,1.25,target,13.277287923842778,0.004
356493,356494,356675,-1,-1.0136807497848745,1.25,stop,16.446467009335265,0.004
356535,356536,356667,-1,-1.0183201215758588,1.25,stop,12.281577885181832,0.004
356760,356761,356761,1,-1.0418096526321745,1.25,stop,5.381532393473208,0.004
357115,357116,357129,-1,-1.02671228510917,0.5,stop,8.423090689559558,0.004
358034,358035,358041,1,2.0,0.75,target,3.7899017398385695,0.004
358509,358510,358520,1,-1.0261754876771483,0.5,stop,8.5958283862783,0.004
358685,358686,358707,1,-1.0339131759441642,0.75,stop,6.634589469601906,0.004
359252,359253,359337,-1,2.0,0.75,target,24.55374152579998,0.004
361423,361424,361426,1,-1.0176709318317263,0.5,stop,12.732775053545538,0.004
361742,361743,361787,-1,2.0,0.75,target,13.44830794350446,0.004
362146,362147,362148,1,-1.0280821281763997,0.5,stop,8.012213269114,0.004
362170,362171,362175,-1,-1.016165167951685,0.5,stop,13.918816103389418,0.004
362378,362379,362379,1,-1.0398736965866735,1.0,stop,5.642817678336542,0.004
362927,362928,362949,-1,-1.0120491951989805,0.5,stop,18.673446340959345,0.004
363107,363108,363147,-1,-1.0143030473675403,0.5,stop,15.730913435309503,0.004
363285,363286,363295,1,-1.0104653109119337,0.5,stop,21.49960014502176,0.004
364332,364333,364372,1,2.0,1.0,target,12.573135940540851,0.004
364836,364837,364854,-1,-1.0171018513603383,1.0,stop,13.156470329388867,0.004
365739,365740,365741,1,-1.0246941907395561,0.75,stop,9.11145468879431,0.004
365938,365939,366017,1,-1.0088565665422105,1.0,stop,25.40487884639697,0.004
